XTSE/TMD_WT_E_UADJ,Titan Medical Inc (TMD.WT.E) Unadjusted Stock Prices
XTSE/TOG,TORC Oil & Gas Ltd (TOG) Adjusted Stock Prices
XTSE/SIS_UADJ,Savaria Corp. (SIS) Unadjusted Stock Prices
XTSE/T_UADJ,Telus Corp. (T) Unadjusted Stock Prices
XTSE/TCL_A,"Transcontinental, Inc. (TCL_A) Adjusted Stock Prices"
XTSE/SH_UADJ,Shopify Inc (SH) Unadjusted Stock Prices
XTSE/SIN_UN,SCITI Trust. (SIN_UN) Adjusted Stock Prices
XTSE/TD_PR_Z_UADJ,Toronto Dominion Bank (TD.PR.Z) Unadjusted Stock Prices
XTSE/TNT_UN,True North Commercial Real Estate Investment Trust (TNT_UN) Adjusted Stock Prices
XTSE/SOX_UADJ,Stuart Olson Inc (SOX) Unadjusted Stock Prices
XTSE/SVR,BlackRock Investments Canada Inc (SVR) Adjusted Stock Prices
XTSE/TDB,TD Asset Management Inc (TDB) Adjusted Stock Prices
XTSE/TNX,Tanzanian Royalty Exploration Corporation (TNX) Adjusted Stock Prices
XTSE/ST,Stonegate Agricom Ltd (ST) Adjusted Stock Prices
XTSE/SWH,Sunwah International Ltd (SWH) Adjusted Stock Prices
XTSE/SXI_UADJ,Synex International Inc. (SXI) Unadjusted Stock Prices
XTSE/TCK_B_UADJ,Teck Resources Ltd (TCK.B) Unadjusted Stock Prices
XTSE/TPL,Tethys Petroleum Limited (TPL) Adjusted Stock Prices
XTSE/TRP_PR_G_UADJ,Transcanada Corp. (TRP.PR.G) Unadjusted Stock Prices
XTSE/T,Telus Corp. (T) Adjusted Stock Prices
XTSE/TMD_WT_B_UADJ,Titan Medical Inc (TMD.WT.B) Unadjusted Stock Prices
XTSE/TLF_UN_UADJ,Tech Leaders Income Fund (TLF.UN) Unadjusted Stock Prices
XTSE/TMD_WT_E,Titan Medical Inc (TMD_WT_E) Adjusted Stock Prices
XTSE/TLB_UADJ,TearLab Corp (TLB) Unadjusted Stock Prices
XTSE/URB_A,Urbana Corp. (URB_A) Adjusted Stock Prices
XTSE/TMD_WT_C,Titan Medical Inc (TMD_WT_C) Adjusted Stock Prices
XTSE/USB_U,Invesco Canada Ltd (USB_U) Adjusted Stock Prices
XTSE/TUT_UN_UADJ,Top 20 U.S. Dividend Trust (TUT.UN) Unadjusted Stock Prices
XTSE/TXT_PR_A_UADJ,Top 10 Split Trust (TXT.PR.A) Unadjusted Stock Prices
XTSE/VB_PR_B_UADJ,VersaBank. (VB.PR.B) Unadjusted Stock Prices
XTSE/WPK,"Winpak, Ltd. (WPK) Adjusted Stock Prices"
XTSE/TPK_UADJ,Ten Peaks Coffee Company Inc (TPK) Unadjusted Stock Prices
XTSE/TMI_UADJ,TriMetals Mining Inc (TMI) Unadjusted Stock Prices
XTSE/VLE,Valeura Energy Inc (VLE) Adjusted Stock Prices
XTSE/TMR,TMAC Resources Inc (TMR) Adjusted Stock Prices
XTSE/VAB,Vanguard Investments Canada Inc (VAB) Adjusted Stock Prices
XTSE/XEG_UADJ,BlackRock Asset Management Canada Ltd (XEG) Unadjusted Stock Prices
XTSE/TV_UADJ,Trevali Mining Corp (TV) Unadjusted Stock Prices
XTSE/UXM_B_UADJ,First Asset Investment Management Inc (UXM.B) Unadjusted Stock Prices
XTSE/UCD_UN,First Asset Morningstar U.S. Consumer Defensive Index Fund (UCD_UN) Adjusted Stock Prices
XTSE/TRP_PR_E_UADJ,Transcanada Corp. (TRP.PR.E) Unadjusted Stock Prices
XTSE/ULV_UADJ,Invesco Canada Ltd (ULV) Unadjusted Stock Prices
XTSE/VDU_UADJ,Vanguard Investments Canada Inc (VDU) Unadjusted Stock Prices
XTSE/VSN_PR_A,Veresen Inc (VSN_PR_A) Adjusted Stock Prices
XTSE/WJA,Westjet Airlines Ltd (WJA) Adjusted Stock Prices
XTSE/XHD,BlackRock Asset Management Canada Ltd (XHD) Adjusted Stock Prices
XTSE/TXF_A_UADJ,First Asset Investment Management Inc (TXF.A) Unadjusted Stock Prices
XTSE/UNC_UADJ,United Corps. Ltd. (UNC) Unadjusted Stock Prices
XTSE/VAB_UADJ,Vanguard Investments Canada Inc (VAB) Unadjusted Stock Prices
XTSE/US_UADJ,U.S. Dividend Growers Income Corp (US) Unadjusted Stock Prices
XTSE/VEE,Vanguard Investments Canada Inc (VEE) Adjusted Stock Prices
XTSE/VB_UADJ,VersaBank. (VB) Unadjusted Stock Prices
XTSE/W_PR_H_UADJ,Westcoast Energy Inc. (W.PR.H) Unadjusted Stock Prices
XTSE/XEM,BlackRock Asset Management Canada Ltd (XEM) Adjusted Stock Prices
XTSE/UST_PR_B,Utility Split Trust (UST_PR_B) Adjusted Stock Prices
XTSE/VB_PR_B,VersaBank. (VB_PR_B) Adjusted Stock Prices
XTSE/XFR_UADJ,BlackRock Asset Management Canada Ltd (XFR) Unadjusted Stock Prices
XTSE/USM_UN_UADJ,U.S. Agency Mortgage-Backed REIT Advantaged Fund (USM.UN) Unadjusted Stock Prices
XTSE/XIT,BlackRock Asset Management Canada Ltd (XIT) Adjusted Stock Prices
XTSE/ZRE,BMO Asset Management Inc (ZRE) Adjusted Stock Prices
XTSE/VSN_PR_E_UADJ,Veresen Inc (VSN.PR.E) Unadjusted Stock Prices
XTSE/WM,Wallbridge Mining Company Ltd. (WM) Adjusted Stock Prices
XTSE/VUS_UADJ,Vanguard Investments Canada Inc (VUS) Unadjusted Stock Prices
XTSE/XCD,BlackRock Asset Management Canada Ltd (XCD) Adjusted Stock Prices
XTSE/XMV,BlackRock Asset Management Canada Ltd (XMV) Adjusted Stock Prices
XTSE/ZCM_UADJ,BMO Asset Management Inc (ZCM) Unadjusted Stock Prices
XTSE/XEN,BlackRock Asset Management Canada Ltd (XEN) Adjusted Stock Prices
XTSE/WG_UADJ,Wellgreen Platinum Ltd (WG) Unadjusted Stock Prices
XTSE/XWD,BlackRock Asset Management Canada Ltd (XWD) Adjusted Stock Prices
XTSE/WFS,World Financial Split Corp (WFS) Adjusted Stock Prices
XTSE/ZCN_UADJ,BMO Asset Management Inc (ZCN) Unadjusted Stock Prices
XTSE/WXM,First Asset Investment Management Inc (WXM) Adjusted Stock Prices
XTSE/XMF_A_UADJ,M Split Corp. (XMF.A) Unadjusted Stock Prices
XTSE/XFF,BlackRock Asset Management Canada Ltd (XFF) Adjusted Stock Prices
XTSE/XTD_PR_A_UADJ,TDb Split Corp (XTD.PR.A) Unadjusted Stock Prices
XTSE/WPT,Westport Innovations Inc (WPT) Adjusted Stock Prices
XTSE/XBM,BlackRock Asset Management Canada Ltd (XBM) Adjusted Stock Prices
XTSE/XEH_UADJ,BlackRock Asset Management Canada Ltd (XEH) Unadjusted Stock Prices
XTSE/XMH_UADJ,BlackRock Asset Management Canada Ltd (XMH) Unadjusted Stock Prices
XTSE/XFI,BlackRock Asset Management Canada Ltd (XFI) Adjusted Stock Prices
XTSE/XEU_UADJ,BlackRock Asset Management Canada Ltd (XEU) Unadjusted Stock Prices
XTSE/XGR,BlackRock Asset Management Canada Ltd (XGR) Adjusted Stock Prices
XTSE/XML,BlackRock Asset Management Canada Ltd (XML) Adjusted Stock Prices
XTSE/ZFS_UADJ,BMO Asset Management Inc (ZFS) Unadjusted Stock Prices
XTSE/ZLE,BMO Asset Management Inc (ZLE) Adjusted Stock Prices
XTSE/XMI_UADJ,BlackRock Asset Management Canada Ltd (XMI) Unadjusted Stock Prices
XTSE/ZLE_UADJ,BMO Asset Management Inc (ZLE) Unadjusted Stock Prices
XTSE/XMU_UADJ,BlackRock Asset Management Canada Ltd (XMU) Unadjusted Stock Prices
XTSE/XUH_UADJ,BlackRock Asset Management Canada Ltd (XUH) Unadjusted Stock Prices
XTSE/YRB_A,Yorbeau Resources Inc. (YRB_A) Adjusted Stock Prices
XTSE/ZCS,BMO Asset Management Inc (ZCS) Adjusted Stock Prices
XTSE/XSB_UADJ,BlackRock Asset Management Canada Ltd (XSB) Unadjusted Stock Prices
XTSE/XTR,BlackRock Asset Management Canada Ltd (XTR) Adjusted Stock Prices
XTSE/YCM_PR_A,Commerce Split Corp. (YCM_PR_A) Adjusted Stock Prices
XTSE/XSH,BlackRock Asset Management Canada Ltd (XSH) Adjusted Stock Prices
XTSE/ZXM_B_UADJ,First Asset Investment Management Inc (ZXM.B) Unadjusted Stock Prices
XTSE/XSR,Sirius XM Canada Holdings Inc (XSR) Adjusted Stock Prices
XTSE/ZDB,BMO Asset Management Inc (ZDB) Adjusted Stock Prices
XTSE/YXM_B,First Asset Investment Management Inc (YXM_B) Adjusted Stock Prices
XTSE/XTG_UADJ,Xtra-Gold Resources Corp. (XTG) Unadjusted Stock Prices
XTSE/ZDY_UADJ,BMO Asset Management Inc (ZDY) Unadjusted Stock Prices
XTSE/ZQQ_UADJ,BMO Asset Management Inc (ZQQ) Unadjusted Stock Prices
XTSE/YCM_PR_B,Commerce Split Corp. (YCM_PR_B) Adjusted Stock Prices
XTSE/YRI,Yamana Gold Inc. (YRI) Adjusted Stock Prices
XTSE/ZCM,BMO Asset Management Inc (ZCM) Adjusted Stock Prices
XTSE/ZEQ,BMO Asset Management Inc (ZEQ) Adjusted Stock Prices
XTSE/ZFS,BMO Asset Management Inc (ZFS) Adjusted Stock Prices
XTSE/ZPW_U,BMO Asset Management Inc (ZPW_U) Adjusted Stock Prices
XTSE/ZUT_UADJ,BMO Asset Management Inc (ZUT) Unadjusted Stock Prices
XTSE/ZIC,BMO Asset Management Inc (ZIC) Adjusted Stock Prices
XTSE/ZWA,BMO Asset Management Inc (ZWA) Adjusted Stock Prices
XTSE/ZMI_UADJ,BMO Asset Management Inc (ZMI) Unadjusted Stock Prices
XTSE/ZWE_UADJ,BMO Asset Management Inc (ZWE) Unadjusted Stock Prices
XTSE/AIM_PR_C,Aimia Inc (AIM_PR_C) Adjusted Stock Prices
XTSE/CDU_UADJ,Cardero Resource Corp. (CDU) Unadjusted Stock Prices
XTSE/BPO_PR_K_UADJ,Brookfield Office Properties Inc (BPO.PR.K) Unadjusted Stock Prices
XTSE/BYD_UN_UADJ,Boyd Group Income Fund (BYD.UN) Unadjusted Stock Prices
XTSE/CED_A_UADJ,First Asset Investment Management Inc (CED.A) Unadjusted Stock Prices
XTSE/DEN_UADJ,Dundee Energy Ltd (DEN) Unadjusted Stock Prices
XTSE/FCR,"First Capital Realty, Inc. (FCR) Adjusted Stock Prices"
XTSE/NCC_B_UADJ,Newfoundland Capital Corp. Ltd. (NCC.B) Unadjusted Stock Prices
XTSE/OER,Oando Energy Resources Inc (OER) Adjusted Stock Prices
XTSE/PHE_UADJ,Purpose Investments Inc (PHE) Unadjusted Stock Prices
XTSE/INN_UN,Innvest Real Estate Investment Trust (INN_UN) Adjusted Stock Prices
XTSE/PVS_PR_D_UADJ,Partners Value Split Corp (PVS.PR.D) Unadjusted Stock Prices
XTSE/RGL_UADJ,"Royal Gold, Inc. (RGL) Unadjusted Stock Prices"
XTSE/AEM_UADJ,Agnico Eagle Mines Ltd (AEM) Unadjusted Stock Prices
XTSE/HPD,Horizons ETFs Management (Canada) Inc (HPD) Adjusted Stock Prices
XTSE/HBR,Horizons ETFs Management (Canada) Inc (HBR) Adjusted Stock Prices
XTSE/BAM_PR_X_UADJ,Brookfield Asset Management Inc. (BAM.PR.X) Unadjusted Stock Prices
XTSE/BIR_PR_A,Birchcliff Energy Ltd (BIR_PR_A) Adjusted Stock Prices
XTSE/SVY,Savanna Energy Services Corp. (SVY) Adjusted Stock Prices
XTSE/TRP,Transcanada Corp. (TRP) Adjusted Stock Prices
XTSE/HGM_A_UADJ,AlphaPro Management Inc (HGM.A) Unadjusted Stock Prices
XTSE/BIP_PR_B,Brookfield Infrastructure Partners L.P (BIP_PR_B) Adjusted Stock Prices
XTSE/PFB,PFB Corp. (PFB) Adjusted Stock Prices
XTSE/HRT,Harte Gold Corp. (HRT) Adjusted Stock Prices
XTSE/HYG,Hydrogenics Corp (HYG) Adjusted Stock Prices
XTSE/RON_PR_B,Rona Inc. (RON_PR_B) Adjusted Stock Prices
XTSE/TXT_UN,Top 10 Split Trust (TXT_UN) Adjusted Stock Prices
XTSE/ONC_UADJ,"Oncolytics Biotech, Inc. (ONC) Unadjusted Stock Prices"
XTSE/OSL_UN_UADJ,OCP Senior Credit Fund (OSL.UN) Unadjusted Stock Prices
XTSE/SPB,Superior Plus Corp (SPB) Adjusted Stock Prices
XTSE/PRA_UADJ,Purpose Investments Inc (PRA) Unadjusted Stock Prices
XTSE/TRZ,"Transat A.T., Inc. (TRZ) Adjusted Stock Prices"
XTSE/PTB_UADJ,Invesco Canada Ltd (PTB) Unadjusted Stock Prices
XTSE/RCD,RBC Global Asset Management Inc (RCD) Adjusted Stock Prices
XTSE/SWH_UADJ,Sunwah International Ltd (SWH) Unadjusted Stock Prices
XTSE/SGF_UADJ,Shore Gold Inc. (SGF) Unadjusted Stock Prices
XTSE/TRP_PR_A_UADJ,Transcanada Corp. (TRP.PR.A) Unadjusted Stock Prices
XTSE/CES_D,First Asset Investment Management Inc (CES_D) Adjusted Stock Prices
XTSE/CU_PR_F_UADJ,Canadian Utilities Ltd. (CU.PR.F) Unadjusted Stock Prices
XTSE/CU_PR_F,Canadian Utilities Ltd. (CU_PR_F) Adjusted Stock Prices
XTSE/EBF_UN,European Strategic Balanced Fund (EBF_UN) Adjusted Stock Prices
XTSE/CLU_UADJ,BlackRock Investments Canada Inc (CLU) Unadjusted Stock Prices
XTSE/CSE,Capstone Infrastructure Corp (CSE) Adjusted Stock Prices
XTSE/AUE,Aureus Mining Inc (AUE) Adjusted Stock Prices
XTSE/BAM_PF_A_UADJ,Brookfield Asset Management Inc. (BAM.PF.A) Unadjusted Stock Prices
XTSE/BHY_UN_UADJ,Brookfield High Yield Strategic Income Fund (BHY.UN) Unadjusted Stock Prices
XTSE/DS_UADJ,Dividend Select 15 Corp (DS) Unadjusted Stock Prices
XTSE/EFR_UADJ,Energy Fuels Inc (EFR) Unadjusted Stock Prices
XTSE/DDC,Dominion Diamond Corp (DDC) Adjusted Stock Prices
XTSE/PRE_UADJ,Pacific Exploration & Production Corp (PRE) Unadjusted Stock Prices
XTSE/FBS_PR_C,"5Banc Split, Inc. (FBS_PR_C) Adjusted Stock Prices"
XTSE/ZCS_UADJ,BMO Asset Management Inc (ZCS) Unadjusted Stock Prices
XTSE/EMP_A,"Empire Co., Ltd. (EMP_A) Adjusted Stock Prices"
XTSE/BSO_UN,Brookfield Select Opportunities Income Fund (BSO_UN) Adjusted Stock Prices
XTSE/BPO_PR_N,Brookfield Office Properties Inc (BPO_PR_N) Adjusted Stock Prices
XTSE/TD_PR_P,Toronto Dominion Bank
XTSE/VIP_WT_1,Aston Hill VIP Income Fund (VIP.WT.1) Adjusted Stock Prices
XTSE/MPT_DB_A,Capstone Infrastructure Corp (MPT.DB.A) Adjusted Stock Prices
XTSE/DHF_UN,Davis & Henderson Income Fund
XTSE/EQW_UN,Equal Weight Plus Fund
XTSE/ADJ_UN,Adjustable Rate MBS Trust.
XTSE/DWL_RT_1,Deepwell Energy Services Trust (DWL.RT.1) Adjusted Stock Prices
XTSE/HRG_WT,High River Gold Mines Ltd. (HRG.WT) Adjusted Stock Prices
XTSE/GMP_UN,GMP Capital Trust
XTSE/II,Barclays Bank PLC (II) Adjusted Stock Prices
XTSE/EGY,Engenuity Technologies Inc. (EGY) Adjusted Stock Prices
XTSE/YCM_WT_1,Commerce Split Corp. (YCM.WT.1) Adjusted Stock Prices
XTSE/IEX,Inex Pharmaceuticals Corp. (IEX) Adjusted Stock Prices
XTSE/CPF_UN_1,Citadel Premium Income Fund
XTSE/EE,Exall Energy Corporation (EE) Adjusted Stock Prices
XTSE/CPI_1,CPI Plastics Group Ltd. (CPI.1) Adjusted Stock Prices
XTSE/HKY,Husky Injection Molding Systems Ltd.
XTSE/III_RT,Imperial Metals Corp. (III.RT) Adjusted Stock Prices
XTSE/AIQ,Atlantis Systems Corp
XTSE/SPF_UN,Superior Plus Income Fund
XTSE/NVR_1,Nevoro Inc (NVR.1) Adjusted Stock Prices
XTSE/FAL_PR_H,Xstrata Canada Corp
XTSE/CJT_UN,Cargojet Income Fund
XTSE/BEV_WT,Diversified Royalty Corp (BEV.WT) Adjusted Stock Prices
XTSE/MDN_WT,MDN Inc (MDN.WT) Adjusted Stock Prices
XTSE/YLD,Split Yield Corp. (YLD) Adjusted Stock Prices
XTSE/MPM_WT,Markland AGF Precious Metals Corp (MPM.WT) Adjusted Stock Prices
XTSE/CCT,Catamaran Corp
XTSE/CSD_U,BlackRock Investments Canada Inc
XTSE/P_1,Railpower Technologies Corp. (P.1) Adjusted Stock Prices
XTSE/NAS,"Northstar Aerospace, Inc. (NAS) Adjusted Stock Prices"
XTSE/IRG_RT,Imvescor Restaurant Group Inc (IRG.RT) Adjusted Stock Prices
XTSE/OSP_UN,Osprey Media Income Fund
XTSE/XMF_PR_A,M Split Corp.
XTSE/SVW_WT,Silverwing Energy Inc (SVW.WT) Adjusted Stock Prices
XTSE/RSI_DB_A,Rogers Sugar Income Fund (RSI.DB.A) Adjusted Stock Prices
XTSE/IXN,Intrepid Nustar Exchange Corp (IXN) Adjusted Stock Prices
XTSE/JET,Crosshair Energy Corp
XTSE/ATP_DB,Atlantic Power Corp. (ATP.DB) Adjusted Stock Prices
XTSE/VMY,"Voice Mobility International, Inc. (VMY) Adjusted Stock Prices"
XTSE/RY_NO_V,Royal Bank Of Canada (RY.NO.V) Adjusted Stock Prices
XTSE/BAO_UN,Brascan Adjustable Rate Trust I
XTSE/CDF_UN,Canadian Convertible Debenture Fund
XTSE/WES_DB,Western Financial Group Inc. (WES.DB) Adjusted Stock Prices
XTSE/HAF_UN,Horizons AlphaPro Fiera Tactical Bond Fund
XTSE/CUP_RT_U_1,"Caribbean Utilities Co., Ltd. (CUP.RT.U.1) Adjusted Stock Prices"
XTSE/ISE,ISE Ltd (ISE) Adjusted Stock Prices
XTSE/RF_WT,Griffin Skye Corporation (RF.WT) Adjusted Stock Prices
XTSE/SIL,Sprott Resource Lending Corp
XTSE/CGA,CGA Mining Ltd (CGA) Adjusted Stock Prices
XTSE/AEM_WT_U,Agnico Eagle Mines Ltd (AEM.WT.U) Adjusted Stock Prices
XTSE/TIM,Timminco Ltd. (TIM) Adjusted Stock Prices
XTSE/NCF_UN,Norcast Income Fund
XTSE/BTH_UN,BG Top 100 Equal Weighted Income Fund
XTSE/CMF_1,Comaplex Minerals Corp. (CMF.1) Adjusted Stock Prices
XTSE/MSP_A,Canadian Shield Fund (MSP.A) Adjusted Stock Prices
XTSE/CM_PR_H,Canadian Imperial Bank Of Commerce
XTSE/UCD_UN_1,First Asset Investment Management Inc (UCD.UN.1) Adjusted Stock Prices
XTSE/CM_PR_J,Canadian Imperial Bank Of Commerce
XTSE/HMD,Horizons ETFs Management (Canada) Inc (HMD) Adjusted Stock Prices
XTSE/BNA_PR_A,BAM Split Corp
XTSE/DWL_UN,Deepwell Energy Services Trust
XTSE/GCL_DB,Colabor Group Inc (GCL.DB) Adjusted Stock Prices
XTSE/KRI,Khan Resources Inc (KRI) Adjusted Stock Prices
XTSE/TD_PR_G,Toronto Dominion Bank
XTSE/LIM,Labrador Iron Mines Holdings Ltd (LIM) Adjusted Stock Prices
XTSE/TBL_NT,Taiga Building Products Ltd (TBL.NT) Adjusted Stock Prices
XTSE/FTN_RT,Financial 15 Split Corp. (FTN.RT) Adjusted Stock Prices
XTSE/QUX_WT,Quadra FNX Mining Ltd (QUX.WT) Adjusted Stock Prices
XTSE/IBG_DB,IBI Group Inc (IBG.DB) Adjusted Stock Prices
XTSE/AHX_RT,Fennec Pharmaceuticals Inc (AHX.RT) Adjusted Stock Prices
XTSE/CNN_UN,Canada Trust Income Investments (CNN.UN) Adjusted Stock Prices
XTSE/ARE_DB,Aecon Group Inc. (ARE.DB) Adjusted Stock Prices
XTSE/ZMR,Zaruma Resources Inc.
XTSE/MRN_1,Marengo Mining Ltd. (MRN.1) Adjusted Stock Prices
XTSE/NOM_1,Name Inc. (NOM.1) Adjusted Stock Prices
XTSE/SPE_1,Spartan Exploration Ltd (SPE.1) Adjusted Stock Prices
XTSE/HAX_1,AlphaPro Management Inc (HAX.1) Adjusted Stock Prices
XTSE/RY_NT_R,Royal Bank Of Canada (RY.NT.R) Adjusted Stock Prices
XTSE/BEC,Berkana Energy Corp (BEC) Adjusted Stock Prices
XTSE/IVN_RT_1,Turquoise Hill Resources Ltd (IVN.RT.1) Adjusted Stock Prices
XTSE/SRT_U,Slate Retail REIT
XTSE/FAY_RT,First Asset Active Credit Fund (FAY.RT) Adjusted Stock Prices
XTSE/CXI_S_1,Currency Exchange International Corp (CXI.S.1) Adjusted Stock Prices
XTSE/MSO_UN,Manulife Strategic Income Opportunities Fund
XTSE/WRN_WT,Western Copper & Gold Corp (WRN.WT) Adjusted Stock Prices
XTSE/YP_RT,YIELDPLUS Income Fund (YP.RT) Adjusted Stock Prices
XTSE/MPT_DB,Macquarie Power & Infrastructure Income Fund (MPT.DB) Adjusted Stock Prices
XTSE/GMC_WT_B,Geovic Mining Corp (GMC.WT.B) Adjusted Stock Prices
XTSE/EMC_1,Energy Metals Corporation (EMC.1) Adjusted Stock Prices
XTSE/FCC_NT_A,Frontera Copper Corp (FCC.NT.A) Adjusted Stock Prices
XTSE/DTN_UN,DiversiTrust Energy Income Fund
XTSE/LW_1,Loring Ward International Ltd
XTSE/MSY,Masters Energy Inc. (MSY) Adjusted Stock Prices
XTSE/PGD_RT_1,Peregrine Diamonds Ltd. (PGD.RT.1) Adjusted Stock Prices
XTSE/NAE_UN,NAL Oil & Gas Trust
XTSE/MST_UN_1,Multi Select Income Trust
XTSE/YP_WT,YIELDPLUS Income Fund (YP.WT) Adjusted Stock Prices
XTSE/HEG,Homeland Energy Group Ltd
XTSE/SPB_DB_D,Superior Plus Corp (SPB.DB.D) Adjusted Stock Prices
XTSE/NFI_UN,New Flyer Industries Inc.
XTSE/GAA_RT_A,Gazit America Inc (GAA.RT.A) Adjusted Stock Prices
XTSE/SVU_WT,Atlantic Gold Corp (SVU.WT) Adjusted Stock Prices
XTSE/AVL_WT,Avalon Rare Metals Inc (AVL.WT) Adjusted Stock Prices
XTSE/SPB_DB_B,Superior Plus Corp (SPB.DB.B) Adjusted Stock Prices
XTSE/TKN,Teknion Corp. (TKN) Adjusted Stock Prices
XTSE/GOL,Colombia Goldfields Ltd. (GOL) Adjusted Stock Prices
XTSE/MAR_1,Marathon PGM Corp.
XTSE/IGF_UN,First Asset Income & Growth Fund
XTSE/CLC_1,CML HealthCare Inc
XTSE/GCM_WT_A_1,Gran Colombia Gold Corp (GCM.WT.A.1) Adjusted Stock Prices
XTSE/RIT_RT_1,First Asset Canadian REIT Income Fund (RIT.RT.1) Adjusted Stock Prices
XTSE/PRF_PR_A,ROC Pref Corp. (PRF.PR.A) Adjusted Stock Prices
XTSE/USA_2,U.S. Silver Corporation
XTSE/NG_WT_A,Novagold Resources Inc. (NG.WT.A) Adjusted Stock Prices
XTSE/FRU_UN,Freehold Royalty Trust
XTSE/NVN_1,Nventa Biopharmaceuticals Corp. (NVN.1) Adjusted Stock Prices
XTSE/ASR_1,Aspen Group Resources Corp (ASR.1) Adjusted Stock Prices
XTSE/INV_WT,INV Metals Inc (INV.WT) Adjusted Stock Prices
XTSE/HTR_UN,HTR Total Return Fund
XTSE/HII_B,Homburg Invest Inc
XTSE/CNL_1,Continental Gold Ltd (CNL.1) Adjusted Stock Prices
XTSE/KEY_UN,Keyera Facilities Income Fund
XTSE/EME_1,Emergis Inc. (EME.1) Adjusted Stock Prices
XTSE/QUX_WT_1,Fnx Mining Company Inc (QUX.WT.1) Adjusted Stock Prices
XTSE/GBA,GlobalBanc Advantaged 8 Split Corp (GBA) Adjusted Stock Prices
XTSE/MLL,Medusa Mining Ltd.
XTSE/TMC_2,TM Bioscience Corp. (TMC.2) Adjusted Stock Prices
XTSE/PRQ_DB,Progress Energy Resources Corp (PRQ.DB) Adjusted Stock Prices
XTSE/NPC_1,Allon Therapeutics Inc. (NPC.1) Adjusted Stock Prices
XTSE/ENI_WT_1,Energy Income Fund (ENI.WT.1) Adjusted Stock Prices
XTSE/GSX,Global Resource Spilt Corp. (GSX) Adjusted Stock Prices
XTSE/ASF,Acuity Small Cap Corporation
XTSE/RCB,Red Crescent Resources Ltd (RCB) Adjusted Stock Prices
XTSE/CM_PR_P_1,Canadian Imperial Bank Of Commerce
XTSE/LFE_PR_A,Canadian Life Companies Split Corp
XTSE/FCC_NT_B,Frontera Copper Corp (FCC.NT.B) Adjusted Stock Prices
XTSE/PLG_1,PDX Resources Inc (PLG.1) Adjusted Stock Prices
XTSE/HAL_UN,Halterm Income Fund (HAL.UN) Adjusted Stock Prices
XTSE/XTR_1,Trizec Properties (XTR.1) Adjusted Stock Prices
XTSE/ML_NT_U,Mercator Minerals Ltd. (ML.NT.U) Adjusted Stock Prices
XTSE/SKA_UN,Skylon All Asset Trust
XTSE/TRF_RT_1,First Asset Energy & Resource Fund (TRF.RT.1) Adjusted Stock Prices
XTSE/STQ,Income Streams III Corp
XTSE/WLT_DB,Welton Energy Corp. (WLT.DB) Adjusted Stock Prices
XTSE/HIG,Horizons ETFs Management (Canada) Inc (HIG) Adjusted Stock Prices
XTSE/RY_PR_N_1,Royal Bank Of Canada
XTSE/OAX_UN,Oceanex Income Fund
XTSE/AMB_1,Ambrilia Biopharma Inc (AMB.1) Adjusted Stock Prices
XTSE/XYM_A,Star Portfolio Corp (XYM.A) Adjusted Stock Prices
XTSE/SPB_DB_C,Superior Plus Corp (SPB.DB.C) Adjusted Stock Prices
XTSE/SVR_C_1,Blackrock Silver Bullion Trust (SVR.C.1) Adjusted Stock Prices
XTSE/EIS,Eveready Inc. (EIS) Adjusted Stock Prices
XTSE/POW_PR_D_1,Power Corp. Of Canada
XTSE/PDP_WT_1,Petrolifera Petroleum Limited (PDP.WT.1) Adjusted Stock Prices
XTSE/CWT_DB,Calloway Real Estate Investment Trust (CWT.DB) Adjusted Stock Prices
XTSE/AEM_WT_U_1,Agnico Eagle Mines Ltd (AEM.WT.U.1) Adjusted Stock Prices
XTSE/HAP_A_1,Horizons AlphaPro Income Plus Fund (HAP.A.1) Adjusted Stock Prices
XTSE/OGF_WT_1,Aston Hill Oil & Gas Income Fund (OGF.WT.1) Adjusted Stock Prices
XTSE/HR_DB_B,H&R Real Estate Investment Trust (HR.DB.B) Adjusted Stock Prices
XTSE/CPF_RT_A,Citadel Premium Income Fund (CPF.RT.A) Adjusted Stock Prices
XTSE/PBH_DB,Premium Brands Holdings Corp (PBH.DB) Adjusted Stock Prices
XTSE/BLE_WT,Thompson Creek Metals Company Inc (BLE.WT) Adjusted Stock Prices
XTSE/WLT_WT_1,Welton Energy Corp. (WLT.WT.1) Adjusted Stock Prices
XTSE/GO_1,Guide Exploration Ltd (GO.1) Adjusted Stock Prices
XTSE/TCT_WT,Top 10 Canadian Financial Trust (TCT.WT) Adjusted Stock Prices
XTSE/GRO,Sun Gro Horticulture Inc (GRO) Adjusted Stock Prices
XTSE/VGM,Minera Alamos Inc
XTSE/PKI_DB,Parkland Fuel Corporation (PKI.DB) Adjusted Stock Prices
XTSE/VRS_RT,Allen-Vanguard Corp. (VRS.RT) Adjusted Stock Prices
XTSE/CTF_WT_1,Citadel Income Fund (CTF.WT.1) Adjusted Stock Prices
XTSE/RBI_1,Red Back Mining Inc (RBI.1) Adjusted Stock Prices
XTSE/EIF_DB_A,Exchange Income Corp (EIF.DB.A) Adjusted Stock Prices
XTSE/MKP_RT_1,Mcan Mortgage Corporation (MKP.RT.1) Adjusted Stock Prices
XTSE/NPI_DB_A,Northland Power Inc. (NPI.DB.A) Adjusted Stock Prices
